a, b, c, d, e, f
2, 36347, Note_on_c, 0, 45, 0
2, 36357, Note_on_c, 0, 73, 0
2, 36361, Note_on_c, 0, 85, 0
2, 36382, Note_on_c, 0, 74, 80
2, 36382, Note_on_c, 0, 86, 80
2, 36393, Control_c, 0, 64, 0
2, 36413, Note_on_c, 0, 66, 80
2, 36416, Note_on_c, 0, 57, 80
2, 36416, Note_on_c, 0, 60, 80
2, 36416, Note_on_c, 0, 62, 80
2, 36436, Note_on_c, 0, 60, 0
2, 36439, Note_on_c, 0, 57, 0
2, 36439, Note_on_c, 0, 74, 0
2, 36439, Note_on_c, 0, 86, 0
2, 36439, Note_on_c, 0, 66, 0
2, 36439, Note_on_c, 0, 62, 0
2, 36475, Note_on_c, 0, 73, 80
2, 36475, Note_on_c, 0, 85, 80
2, 36498, Note_on_c, 0, 73, 0
2, 36500, Note_on_c, 0, 85, 0
2, 36508, Note_on_c, 0, 38, 80
2, 36508, Note_on_c, 0, 74, 80
2, 36508, Note_on_c, 0, 86, 80
2, 36535, Note_on_c, 0, 38, 0
2, 36560, Note_on_c, 0, 86, 0
2, 36560, Note_on_c, 0, 74, 0
2, 36570, Note_on_c, 0, 73, 80
2, 36570, Note_on_c, 0, 85, 80
2, 36595, Note_on_c, 0, 73, 0
2, 36597, Note_on_c, 0, 85, 0
2, 36603, Note_on_c, 0, 60, 80
2, 36603, Note_on_c, 0, 66, 80
2, 36605, Note_on_c, 0, 57, 80
2, 36605, Note_on_c, 0, 62, 80
2, 36605, Note_on_c, 0, 74, 80
2, 36605, Note_on_c, 0, 86, 80
2, 36627, Note_on_c, 0, 62, 0
2, 36627, Note_on_c, 0, 57, 0
2, 36627, Note_on_c, 0, 66, 0
2, 36627, Note_on_c, 0, 60, 0
2, 36639, Note_on_c, 0, 74, 0
2, 36642, Note_on_c, 0, 86, 0
2, 36662, Note_on_c, 0, 54, 0
2, 36662, Note_on_c, 0, 78, 80
2, 36662, Note_on_c, 0, 84, 80
2, 36662, Note_on_c, 0, 90, 80
2, 36698, Note_on_c, 0, 57, 80
2, 36700, Note_on_c, 0, 45, 80
2, 36709, Control_c, 0, 64, 127
2, 36712, Note_on_c, 0, 84, 0
2, 36712, Note_on_c, 0, 78, 0
2, 36715, Note_on_c, 0, 90, 0
2, 36748, Note_on_c, 0, 45, 0
2, 36758, Note_on_c, 0, 78, 80
2, 36758, Note_on_c, 0, 90, 80
2, 36771, Control_c, 0, 64, 0
2, 36785, Note_on_c, 0, 90, 0
2, 36785, Note_on_c, 0, 78, 0
2, 36792, Note_on_c, 0, 66, 80
2, 36793, Note_on_c, 0, 74, 80
2, 36795, Note_on_c, 0, 54, 80
2, 36795, Note_on_c, 0, 60, 80
2, 36795, Note_on_c, 0, 62, 80
2, 36795, Note_on_c, 0, 86, 80
2, 36818, Note_on_c, 0, 86, 0
2, 36818, Note_on_c, 0, 60, 0
2, 36818, Note_on_c, 0, 66, 0
2, 36818, Note_on_c, 0, 74, 0
2, 36818, Note_on_c, 0, 54, 0
2, 36818, Note_on_c, 0, 62, 0
2, 36854, Note_on_c, 0, 73, 80
2, 36854, Note_on_c, 0, 85, 80
2, 36877, Note_on_c, 0, 73, 0
2, 36879, Note_on_c, 0, 85, 0
2, 36888, Note_on_c, 0, 72, 80
2, 36889, Note_on_c, 0, 38, 80
2, 36889, Note_on_c, 0, 78, 80
2, 36889, Note_on_c, 0, 84, 80
2, 36912, Note_on_c, 0, 72, 0
2, 36913, Note_on_c, 0, 78, 0
2, 36913, Note_on_c, 0, 57, 0
2, 36913, Note_on_c, 0, 38, 0
2, 36913, Note_on_c, 0, 84, 0
2, 36950, Note_on_c, 0, 74, 80
2, 36950, Note_on_c, 0, 78, 80
2, 36950, Note_on_c, 0, 86, 80
2, 36960, Note_on_c, 0, 78, 0
2, 36973, Note_on_c, 0, 74, 0
2, 36975, Note_on_c, 0, 86, 0
2, 36984, Note_on_c, 0, 48, 80
2, 36984, Note_on_c, 0, 57, 80
2, 36984, Note_on_c, 0, 78, 80
2, 36984, Note_on_c, 0, 84, 80
2, 36986, Note_on_c, 0, 72, 80
2, 37005, Note_on_c, 0, 72, 0
2, 37008, Note_on_c, 0, 78, 0
2, 37008, Note_on_c, 0, 84, 0
2, 37019, Note_on_c, 0, 57, 0
2, 37019, Note_on_c, 0, 48, 0
2, 37042, Note_on_c, 0, 49, 80
2, 37042, Note_on_c, 0, 69, 80
2, 37042, Note_on_c, 0, 81, 80
2, 37044, Note_on_c, 0, 58, 80
2, 37057, Note_on_c, 0, 69, 0
2, 37066, Note_on_c, 0, 58, 0
2, 37068, Note_on_c, 0, 49, 0
2, 37077, Note_on_c, 0, 72, 80
2, 37079, Note_on_c, 0, 84, 80
2, 37080, Note_on_c, 0, 50, 80
2, 37080, Note_on_c, 0, 59, 80
2, 37080, Note_on_c, 0, 77, 80
2, 37089, Control_c, 0, 64, 127
2, 37112, Note_on_c, 0, 50, 0
2, 37122, Note_on_c, 0, 72, 0
2, 37122, Note_on_c, 0, 77, 0
2, 37125, Note_on_c, 0, 81, 0
2, 37125, Note_on_c, 0, 84, 0
2, 37147, Control_c, 0, 64, 0
2, 37167, Note_on_c, 0, 62, 80
2, 37167, Note_on_c, 0, 71, 80
2, 37169, Note_on_c, 0, 55, 80
2, 37169, Note_on_c, 0, 65, 80
2, 37169, Note_on_c, 0, 77, 80
2, 37169, Note_on_c, 0, 79, 80
2, 37169, Note_on_c, 0, 83, 80
2, 37191, Note_on_c, 0, 79, 0
2, 37191, Note_on_c, 0, 71, 0
2, 37191, Note_on_c, 0, 55, 0
2, 37191, Note_on_c, 0, 62, 0
2, 37191, Note_on_c, 0, 77, 0
2, 37194, Note_on_c, 0, 83, 0
2, 37194, Note_on_c, 0, 65, 0
2, 37224, Note_on_c, 0, 70, 80
2, 37224, Note_on_c, 0, 77, 80
2, 37224, Note_on_c, 0, 82, 80
2, 37262, Note_on_c, 0, 43, 80
2, 37262, Note_on_c, 0, 50, 80
2, 37284, Note_on_c, 0, 50, 0
2, 37284, Note_on_c, 0, 70, 0
2, 37284, Note_on_c, 0, 77, 0
2, 37284, Note_on_c, 0, 82, 0
2, 37284, Note_on_c, 0, 43, 0
2, 37320, Note_on_c, 0, 71, 80
2, 37321, Note_on_c, 0, 77, 80
2, 37321, Note_on_c, 0, 83, 80
2, 37357, Note_on_c, 0, 55, 80
2, 37357, Note_on_c, 0, 62, 80
2, 37357, Note_on_c, 0, 65, 80
2, 37380, Note_on_c, 0, 62, 0
2, 37380, Note_on_c, 0, 71, 0
2, 37380, Note_on_c, 0, 55, 0
2, 37383, Note_on_c, 0, 83, 0
2, 37383, Note_on_c, 0, 65, 0
2, 37394, Note_on_c, 0, 77, 0
2, 37415, Note_on_c, 0, 66, 80
2, 37416, Note_on_c, 0, 59, 0
2, 37416, Note_on_c, 0, 72, 80
2, 37416, Note_on_c, 0, 76, 80
2, 37455, Note_on_c, 0, 45, 80
2, 37455, Note_on_c, 0, 57, 80
2, 37464, Control_c, 0, 64, 127
2, 37479, Note_on_c, 0, 45, 0
2, 37524, Control_c, 0, 64, 0
2, 37546, Note_on_c, 0, 54, 80
2, 37546, Note_on_c, 0, 60, 80
2, 37546, Note_on_c, 0, 62, 80
2, 37566, Note_on_c, 0, 60, 0
2, 37566, Note_on_c, 0, 54, 0
2, 37569, Note_on_c, 0, 62, 0
2, 37616, Note_on_c, 0, 57, 0
2, 37636, Note_on_c, 0, 55, 80
2, 37638, Note_on_c, 0, 43, 80
2, 37660, Note_on_c, 0, 66, 0
2, 37660, Note_on_c, 0, 76, 0
2, 37660, Note_on_c, 0, 72, 0
2, 37674, Note_on_c, 0, 43, 0
2, 37694, Note_on_c, 0, 71, 80
2, 37696, Note_on_c, 0, 67, 80
2, 37698, Note_on_c, 0, 74, 80
2, 37721, Note_on_c, 0, 67, 0
2, 37729, Note_on_c, 0, 62, 80
2, 37729, Note_on_c, 0, 65, 80
2, 37731, Note_on_c, 0, 59, 80
2, 37754, Note_on_c, 0, 59, 0
2, 37754, Note_on_c, 0, 71, 0
2, 37754, Note_on_c, 0, 55, 0
2, 37754, Note_on_c, 0, 74, 0
2, 37754, Note_on_c, 0, 65, 0
2, 37754, Note_on_c, 0, 62, 0
2, 37788, Note_on_c, 0, 52, 80
2, 37790, Note_on_c, 0, 48, 80
2, 37790, Note_on_c, 0, 60, 80
2, 37820, Control_c, 0, 64, 127
2, 37870, Note_on_c, 0, 60, 0
2, 37870, Note_on_c, 0, 48, 0
2, 37870, Note_on_c, 0, 52, 0
2, 37879, Note_on_c, 0, 72, 80
2, 37881, Note_on_c, 0, 67, 80
2, 37884, Control_c, 0, 64, 0
2, 37902, Note_on_c, 0, 72, 0
2, 37916, Note_on_c, 0, 59, 80
2, 37918, Note_on_c, 0, 47, 80
2, 37918, Note_on_c, 0, 50, 80
2, 37918, Note_on_c, 0, 74, 80
2, 37943, Note_on_c, 0, 74, 0
2, 37943, Note_on_c, 0, 67, 0
2, 37965, Note_on_c, 0, 59, 0
2, 37965, Note_on_c, 0, 50, 0
2, 37967, Note_on_c, 0, 47, 0
2, 37976, Note_on_c, 0, 67, 80
2, 37976, Note_on_c, 0, 76, 80
2, 38003, Note_on_c, 0, 76, 0
2, 38003, Note_on_c, 0, 67, 0
2, 38013, Note_on_c, 0, 71, 80
2, 38015, Note_on_c, 0, 45, 80
2, 38015, Note_on_c, 0, 48, 80
2, 38015, Note_on_c, 0, 57, 80
2, 38015, Note_on_c, 0, 65, 80
2, 38015, Note_on_c, 0, 74, 80
2, 38035, Note_on_c, 0, 65, 0
2, 38035, Note_on_c, 0, 71, 0
2, 38037, Note_on_c, 0, 74, 0
2, 38059, Note_on_c, 0, 45, 0
2, 38059, Note_on_c, 0, 57, 0
2, 38059, Note_on_c, 0, 48, 0
2, 38067, Note_on_c, 0, 67, 80
2, 38070, Note_on_c, 0, 79, 80
2, 38092, Note_on_c, 0, 79, 0
2, 38092, Note_on_c, 0, 67, 0
2, 38104, Note_on_c, 0, 43, 80
2, 38104, Note_on_c, 0, 47, 80
2, 38104, Note_on_c, 0, 55, 80
2, 38104, Note_on_c, 0, 69, 80
2, 38104, Note_on_c, 0, 81, 80
2, 38129, Note_on_c, 0, 81, 0
2, 38129, Note_on_c, 0, 69, 0
2, 38149, Note_on_c, 0, 55, 0
2, 38151, Note_on_c, 0, 43, 0
2, 38162, Note_on_c, 0, 47, 0
2, 38162, Note_on_c, 0, 71, 80
2, 38162, Note_on_c, 0, 79, 80
2, 38162, Note_on_c, 0, 83, 80
2, 38176, Note_on_c, 0, 79, 0
2, 38187, Note_on_c, 0, 83, 0
2, 38187, Note_on_c, 0, 71, 0
2, 38197, Note_on_c, 0, 48, 80
2, 38197, Note_on_c, 0, 60, 80
2, 38197, Note_on_c, 0, 72, 80
2, 38197, Note_on_c, 0, 76, 80
2, 38197, Note_on_c, 0, 84, 80
2, 38199, Note_on_c, 0, 79, 80
2, 38206, Control_c, 0, 64, 127
2, 38221, Note_on_c, 0, 79, 0
2, 38221, Note_on_c, 0, 72, 0
2, 38221, Note_on_c, 0, 76, 0
2, 38224, Note_on_c, 0, 84, 0
2, 38254, Note_on_c, 0, 72, 80
2, 38256, Note_on_c, 0, 60, 0
2, 38256, Note_on_c, 0, 48, 0
2, 38256, Note_on_c, 0, 76, 80
2, 38256, Note_on_c, 0, 79, 80
2, 38256, Note_on_c, 0, 84, 80
2, 38267, Note_on_c, 0, 72, 0
2, 38269, Note_on_c, 0, 76, 0
2, 38269, Note_on_c, 0, 79, 0
2, 38269, Control_c, 0, 64, 0
2, 38280, Note_on_c, 0, 84, 0
2, 38289, Note_on_c, 0, 58, 80
2, 38289, Note_on_c, 0, 72, 80
2, 38289, Note_on_c, 0, 76, 80
2, 38292, Note_on_c, 0, 46, 80
2, 38292, Note_on_c, 0, 79, 80
2, 38292, Note_on_c, 0, 82, 80
2, 38334, Note_on_c, 0, 79, 0
2, 38334, Note_on_c, 0, 72, 0
2, 38339, Note_on_c, 0, 76, 0
2, 38339, Note_on_c, 0, 82, 0
2, 38348, Note_on_c, 0, 58, 0
2, 38348, Note_on_c, 0, 46, 0
2, 38383, Note_on_c, 0, 76, 80
2, 38385, Note_on_c, 0, 72, 80
2, 38387, Note_on_c, 0, 45, 80
2, 38387, Note_on_c, 0, 57, 80
2, 38387, Note_on_c, 0, 79, 80
2, 38387, Note_on_c, 0, 82, 80
2, 38436, Note_on_c, 0, 82, 0
2, 38436, Note_on_c, 0, 72, 0
2, 38436, Note_on_c, 0, 76, 0
2, 38436, Note_on_c, 0, 79, 0
2, 38449, Note_on_c, 0, 45, 0
2, 38451, Note_on_c, 0, 57, 0
2, 38487, Note_on_c, 0, 43, 80
2, 38487, Note_on_c, 0, 55, 80
2, 38487, Note_on_c, 0, 72, 80
2, 38487, Note_on_c, 0, 76, 80
2, 38487, Note_on_c, 0, 79, 80
2, 38487, Note_on_c, 0, 82, 80
2, 38534, Note_on_c, 0, 82, 0
2, 38534, Note_on_c, 0, 76, 0
2, 38534, Note_on_c, 0, 72, 0
2, 38534, Note_on_c, 0, 79, 0
2, 38545, Note_on_c, 0, 43, 0
2, 38545, Note_on_c, 0, 55, 0
2, 38581, Note_on_c, 0, 53, 80
2, 38583, Note_on_c, 0, 74, 80
2, 38583, Note_on_c, 0, 81, 80
2, 38586, Note_on_c, 0, 41, 80
2, 38592, Control_c, 0, 64, 127
2, 38642, Note_on_c, 0, 86, 80
2, 38656, Control_c, 0, 64, 0
2, 38664, Note_on_c, 0, 53, 0
2, 38666, Note_on_c, 0, 74, 0
2, 38666, Note_on_c, 0, 81, 0
2, 38668, Note_on_c, 0, 41, 0
2, 38772, Note_on_c, 0, 35, 80
2, 38772, Note_on_c, 0, 36, 80
2, 38772, Note_on_c, 0, 38, 80
2, 38772, Note_on_c, 0, 40, 80
2, 38774, Note_on_c, 0, 86, 0
2, 38796, Note_on_c, 0, 38, 0
2, 38796, Note_on_c, 0, 40, 0
2, 38796, Note_on_c, 0, 36, 0
2, 38799, Note_on_c, 0, 35, 0
2, 38956, Note_on_c, 0, 58, 80
2, 38956, Note_on_c, 0, 60, 80
2, 38959, Note_on_c, 0, 55, 80
2, 38959, Note_on_c, 0, 64, 80
2, 38959, Note_on_c, 0, 76, 80
2, 38959, Note_on_c, 0, 84, 80
2, 38966, Control_c, 0, 64, 127
2, 38995, Note_on_c, 0, 84, 0
2, 39003, Note_on_c, 0, 60, 0
2, 39003, Note_on_c, 0, 55, 0
2, 39003, Note_on_c, 0, 58, 0
2, 39003, Note_on_c, 0, 64, 0
2, 39015, Note_on_c, 0, 83, 80
2, 39028, Control_c, 0, 64, 0
2, 39042, Note_on_c, 0, 83, 0
2, 39051, Note_on_c, 0, 43, 80
2, 39051, Note_on_c, 0, 55, 80
2, 39051, Note_on_c, 0, 82, 80
2, 39076, Note_on_c, 0, 55, 0
2, 39076, Note_on_c, 0, 43, 0
2, 39088, Note_on_c, 0, 76, 0
2, 39091, Note_on_c, 0, 82, 0
2, 39113, Note_on_c, 0, 74, 80
2, 39140, Note_on_c, 0, 74, 0
2, 39148, Note_on_c, 0, 55, 80
2, 39148, Note_on_c, 0, 58, 80
2, 39148, Note_on_c, 0, 60, 80
2, 39148, Note_on_c, 0, 64, 80
2, 39151, Note_on_c, 0, 81, 80
2, 39194, Note_on_c, 0, 60, 0
2, 39196, Note_on_c, 0, 81, 0
2, 39196, Note_on_c, 0, 55, 0
2, 39198, Note_on_c, 0, 58, 0
2, 39198, Note_on_c, 0, 64, 0
2, 39210, Note_on_c, 0, 79, 80
2, 39235, Note_on_c, 0, 79, 0
2, 39241, Note_on_c, 0, 76, 80
2, 39243, Note_on_c, 0, 58, 80
2, 39245, Note_on_c, 0, 46, 80
2, 39292, Note_on_c, 0, 76, 0
2, 39301, Note_on_c, 0, 72, 80
2, 39314, Note_on_c, 0, 46, 0
2, 39314, Note_on_c, 0, 58, 0
2, 39324, Note_on_c, 0, 72, 0
2, 39336, Control_c, 0, 64, 127
2, 39337, Note_on_c, 0, 48, 80
2, 39337, Note_on_c, 0, 57, 80
2, 39337, Note_on_c, 0, 74, 80
2, 39337, Note_on_c, 0, 81, 80
2, 39394, Note_on_c, 0, 86, 80
2, 39396, Control_c, 0, 64, 0
2, 39416, Note_on_c, 0, 74, 0
2, 39416, Note_on_c, 0, 48, 0
2, 39416, Note_on_c, 0, 57, 0
2, 39419, Note_on_c, 0, 81, 0
2, 39519, Note_on_c, 0, 35, 80
2, 39519, Note_on_c, 0, 36, 80
2, 39519, Note_on_c, 0, 38, 80
2, 39519, Note_on_c, 0, 40, 80
2, 39521, Note_on_c, 0, 86, 0
2, 39543, Note_on_c, 0, 38, 0
2, 39543, Note_on_c, 0, 35, 0
2, 39543, Note_on_c, 0, 36, 0
2, 39543, Note_on_c, 0, 40, 0
2, 39707, Control_c, 0, 64, 127
2, 39709, Note_on_c, 0, 55, 80
2, 39709, Note_on_c, 0, 58, 80
2, 39709, Note_on_c, 0, 60, 80
2, 39709, Note_on_c, 0, 64, 80
2, 39709, Note_on_c, 0, 76, 80
2, 39709, Note_on_c, 0, 84, 80
2, 39744, Note_on_c, 0, 84, 0
2, 39754, Note_on_c, 0, 60, 0
2, 39754, Note_on_c, 0, 64, 0
2, 39757, Note_on_c, 0, 55, 0
2, 39757, Note_on_c, 0, 58, 0
2, 39767, Control_c, 0, 64, 0
2, 39767, Note_on_c, 0, 83, 80
2, 39792, Note_on_c, 0, 83, 0
2, 39800, Note_on_c, 0, 46, 80
2, 39800, Note_on_c, 0, 58, 80
2, 39802, Note_on_c, 0, 82, 80
2, 39824, Note_on_c, 0, 46, 0
2, 39826, Note_on_c, 0, 58, 0
2, 39838, Note_on_c, 0, 76, 0
2, 39838, Note_on_c, 0, 82, 0
2, 39858, Note_on_c, 0, 74, 80
2, 39883, Note_on_c, 0, 74, 0
2, 39892, Note_on_c, 0, 58, 80
2, 39892, Note_on_c, 0, 60, 80
2, 39892, Note_on_c, 0, 64, 80
2, 39892, Note_on_c, 0, 81, 80
2, 39894, Note_on_c, 0, 55, 80
2, 39930, Note_on_c, 0, 81, 0
2, 39938, Note_on_c, 0, 60, 0
2, 39941, Note_on_c, 0, 58, 0
2, 39941, Note_on_c, 0, 64, 0
2, 39941, Note_on_c, 0, 55, 0
2, 39950, Note_on_c, 0, 79, 80
2, 39977, Note_on_c, 0, 79, 0
2, 39985, Note_on_c, 0, 58, 80
2, 39985, Note_on_c, 0, 76, 80
2, 39987, Note_on_c, 0, 46, 80
2, 40021, Note_on_c, 0, 76, 0
2, 40044, Note_on_c, 0, 46, 0
2, 40044, Note_on_c, 0, 72, 80
2, 40046, Note_on_c, 0, 58, 0
2, 40062, Control_c, 0, 64, 127
2, 40065, Note_on_c, 0, 72, 0
2, 40079, Note_on_c, 0, 45, 80
2, 40079, Note_on_c, 0, 57, 80
2, 40079, Note_on_c, 0, 75, 80
2, 40079, Note_on_c, 0, 79, 80
2, 40114, Note_on_c, 0, 79, 0
2, 40114, Note_on_c, 0, 75, 0
2, 40128, Control_c, 0, 64, 0
2, 40136, Note_on_c, 0, 77, 80
2, 40138, Note_on_c, 0, 45, 0
2, 40141, Note_on_c, 0, 57, 0
2, 40163, Note_on_c, 0, 77, 0
2, 40172, Note_on_c, 0, 53, 80
2, 40172, Note_on_c, 0, 57, 80
2, 40172, Note_on_c, 0, 60, 80
2, 40172, Note_on_c, 0, 63, 80
2, 40172, Note_on_c, 0, 75, 80
2, 40197, Note_on_c, 0, 63, 0
2, 40197, Note_on_c, 0, 60, 0
2, 40197, Note_on_c, 0, 53, 0
2, 40197, Note_on_c, 0, 57, 0
2, 40210, Note_on_c, 0, 75, 0
2, 40233, Note_on_c, 0, 69, 80
2, 40258, Note_on_c, 0, 69, 0
2, 40270, Note_on_c, 0, 53, 80
2, 40270, Note_on_c, 0, 74, 80
2, 40272, Note_on_c, 0, 41, 80
2, 40291, Note_on_c, 0, 53, 0
2, 40294, Note_on_c, 0, 41, 0
2, 40305, Note_on_c, 0, 74, 0
2, 40327, Note_on_c, 0, 72, 80
2, 40350, Note_on_c, 0, 72, 0
2, 40362, Note_on_c, 0, 53, 80
2, 40364, Note_on_c, 0, 60, 80
2, 40364, Note_on_c, 0, 63, 80
2, 40364, Note_on_c, 0, 69, 80
2, 40366, Note_on_c, 0, 57, 80
2, 40388, Note_on_c, 0, 57, 0
2, 40388, Note_on_c, 0, 53, 0
2, 40388, Note_on_c, 0, 63, 0
2, 40388, Note_on_c, 0, 60, 0
2, 40401, Note_on_c, 0, 69, 0
2, 40423, Note_on_c, 0, 65, 80
2, 40448, Note_on_c, 0, 65, 0
2, 40458, Control_c, 0, 64, 127
2, 40460, Note_on_c, 0, 46, 80
2, 40460, Note_on_c, 0, 58, 80
2, 40460, Note_on_c, 0, 70, 80
2, 40462, Note_on_c, 0, 74, 80
2, 40480, Note_on_c, 0, 70, 0
2, 40485, Note_on_c, 0, 74, 0
2, 40514, Note_on_c, 0, 74, 80
2, 40517, Note_on_c, 0, 58, 0
2, 40517, Note_on_c, 0, 46, 0
2, 40517, Note_on_c, 0, 65, 80
2, 40519, Control_c, 0, 64, 0
2, 40539, Note_on_c, 0, 74, 0
2, 40542, Note_on_c, 0, 65, 0
2, 40552, Note_on_c, 0, 53, 80
2, 40552, Note_on_c, 0, 58, 80
2, 40552, Note_on_c, 0, 62, 80
2, 40552, Note_on_c, 0, 67, 80
2, 40552, Note_on_c, 0, 72, 80
2, 40575, Note_on_c, 0, 72, 0
2, 40575, Note_on_c, 0, 62, 0
2, 40575, Note_on_c, 0, 53, 0
2, 40575, Note_on_c, 0, 58, 0
2, 40575, Note_on_c, 0, 67, 0
2, 40610, Note_on_c, 0, 69, 80
2, 40633, Note_on_c, 0, 69, 0
2, 40645, Note_on_c, 0, 70, 80
2, 40645, Note_on_c, 0, 41, 80
2, 40645, Note_on_c, 0, 53, 80
2, 40667, Note_on_c, 0, 53, 0
2, 40670, Note_on_c, 0, 41, 0
2, 40679, Note_on_c, 0, 70, 0
2, 40702, Note_on_c, 0, 72, 80
2, 40725, Note_on_c, 0, 72, 0
2, 40734, Note_on_c, 0, 58, 80
2, 40736, Note_on_c, 0, 53, 80
2, 40736, Note_on_c, 0, 62, 80
2, 40736, Note_on_c, 0, 70, 80
2, 40736, Note_on_c, 0, 74, 80
2, 40758, Note_on_c, 0, 70, 0
2, 40758, Note_on_c, 0, 62, 0
2, 40760, Note_on_c, 0, 58, 0
2, 40760, Note_on_c, 0, 53, 0
2, 40760, Note_on_c, 0, 74, 0
2, 40794, Note_on_c, 0, 72, 80
2, 40794, Note_on_c, 0, 74, 80
2, 40817, Note_on_c, 0, 74, 0
2, 40817, Note_on_c, 0, 72, 0
2, 40828, Control_c, 0, 64, 127
2, 40830, Note_on_c, 0, 47, 80
2, 40830, Note_on_c, 0, 59, 80
2, 40830, Note_on_c, 0, 71, 80
2, 40832, Note_on_c, 0, 79, 80
2, 40866, Note_on_c, 0, 79, 0
2, 40888, Note_on_c, 0, 47, 0
2, 40888, Control_c, 0, 64, 0
2, 40888, Note_on_c, 0, 78, 80
2, 40890, Note_on_c, 0, 59, 0
2, 40913, Note_on_c, 0, 78, 0
2, 40922, Note_on_c, 0, 55, 80
2, 40922, Note_on_c, 0, 59, 80
2, 40922, Note_on_c, 0, 62, 80
2, 40922, Note_on_c, 0, 65, 80
2, 40922, Note_on_c, 0, 77, 80
2, 40945, Note_on_c, 0, 65, 0
2, 40945, Note_on_c, 0, 62, 0
2, 40945, Note_on_c, 0, 59, 0
2, 40945, Note_on_c, 0, 55, 0
2, 40957, Note_on_c, 0, 71, 0
2, 40957, Note_on_c, 0, 77, 0
2, 40982, Note_on_c, 0, 72, 80
2, 41005, Note_on_c, 0, 72, 0
2, 41016, Note_on_c, 0, 43, 80
2, 41016, Note_on_c, 0, 55, 80
2, 41016, Note_on_c, 0, 76, 80
2, 41040, Note_on_c, 0, 55, 0
2, 41041, Note_on_c, 0, 43, 0
2, 41053, Note_on_c, 0, 76, 0
2, 41076, Note_on_c, 0, 74, 80
2, 41099, Note_on_c, 0, 74, 0
2, 41109, Note_on_c, 0, 71, 80
2, 41111, Note_on_c, 0, 55, 80
2, 41111, Note_on_c, 0, 59, 80
2, 41111, Note_on_c, 0, 62, 80
2, 41111, Note_on_c, 0, 65, 80
2, 41133, Note_on_c, 0, 65, 0
2, 41133, Note_on_c, 0, 55, 0
2, 41133, Note_on_c, 0, 62, 0
2, 41135, Note_on_c, 0, 59, 0
2, 41158, Note_on_c, 0, 71, 0
2, 41167, Note_on_c, 0, 67, 80
2, 41190, Note_on_c, 0, 67, 0
2, 41197, Control_c, 0, 64, 127
2, 41202, Note_on_c, 0, 48, 80
2, 41202, Note_on_c, 0, 74, 80
2, 41204, Note_on_c, 0, 60, 80
2, 41249, Note_on_c, 0, 74, 0
2, 41249, Note_on_c, 0, 48, 0
2, 41260, Note_on_c, 0, 60, 0
2, 41262, Control_c, 0, 64, 0
2, 41262, Note_on_c, 0, 72, 80
2, 41284, Note_on_c, 0, 72, 0
2, 41296, Note_on_c, 0, 55, 80
2, 41296, Note_on_c, 0, 58, 80
2, 41296, Note_on_c, 0, 64, 80
2, 41296, Note_on_c, 0, 70, 80
2, 41298, Note_on_c, 0, 60, 80
2, 41318, Note_on_c, 0, 60, 0
2, 41321, Note_on_c, 0, 58, 0
2, 41321, Note_on_c, 0, 55, 0
2, 41321, Note_on_c, 0, 70, 0
2, 41323, Note_on_c, 0, 64, 0
2, 41356, Note_on_c, 0, 65, 80
2, 41383, Note_on_c, 0, 65, 0
2, 41393, Note_on_c, 0, 47, 80
2, 41393, Note_on_c, 0, 55, 80
2, 41393, Note_on_c, 0, 69, 80
2, 41418, Note_on_c, 0, 47, 0
2, 41440, Note_on_c, 0, 69, 0
2, 41440, Note_on_c, 0, 55, 0
2, 41449, Note_on_c, 0, 47, 80
2, 41449, Note_on_c, 0, 67, 80
2, 41474, Note_on_c, 0, 67, 0
2, 41474, Note_on_c, 0, 47, 0
2, 41486, Note_on_c, 0, 56, 80
2, 41486, Note_on_c, 0, 64, 80
2, 41533, Note_on_c, 0, 64, 0
2, 41542, Note_on_c, 0, 48, 80
2, 41544, Note_on_c, 0, 56, 0
2, 41544, Note_on_c, 0, 60, 80
2, 41566, Note_on_c, 0, 60, 0
2, 41577, Note_on_c, 0, 57, 80
2, 41579, Note_on_c, 0, 74, 80
2, 41579, Note_on_c, 0, 81, 80
2, 41586, Control_c, 0, 64, 127
2, 41636, Note_on_c, 0, 86, 80
2, 41647, Control_c, 0, 64, 0
2, 41657, Note_on_c, 0, 48, 0
2, 41659, Note_on_c, 0, 81, 0
2, 41659, Note_on_c, 0, 57, 0
2, 41659, Note_on_c, 0, 74, 0
2, 41760, Note_on_c, 0, 38, 80
2, 41760, Note_on_c, 0, 42, 80
2, 41762, Note_on_c, 0, 86, 0
2, 41762, Note_on_c, 0, 40, 80
2, 41762, Note_on_c, 0, 41, 80
2, 41784, Note_on_c, 0, 42, 0
2, 41784, Note_on_c, 0, 38, 0
2, 41789, Note_on_c, 0, 40, 0
2, 41789, Note_on_c, 0, 41, 0
2, 41918, Note_on_c, 0, 82, 80
2, 41945, Note_on_c, 0, 82, 0
2, 41953, Note_on_c, 0, 55, 80
2, 41953, Note_on_c, 0, 58, 80
2, 41953, Note_on_c, 0, 60, 80
2, 41953, Note_on_c, 0, 64, 80
2, 41953, Note_on_c, 0, 76, 80
2, 41953, Note_on_c, 0, 84, 80
2, 41962, Control_c, 0, 64, 127
2, 41987, Note_on_c, 0, 84, 0
2, 42000, Note_on_c, 0, 55, 0
2, 42000, Note_on_c, 0, 60, 0
2, 42000, Note_on_c, 0, 64, 0
