 b, c, e, f
49695, Note_on_c, 56, 80
49727, Note_on_c, 77, 0
49736, Note_on_c, 79, 80
49742, Note_on_c, 56, 0
49744, Note_on_c, 48, 0
49781, Note_on_c, 77, 80
49783, Note_on_c, 79, 0
49829, Note_on_c, 76, 80
49831, Note_on_c, 77, 0
49831, Note_on_c, 62, 80
49831, Note_on_c, 65, 80
49833, Note_on_c, 56, 80
49833, Note_on_c, 60, 80
49867, Note_on_c, 60, 0
49867, Note_on_c, 62, 0
49867, Note_on_c, 65, 0
49869, Note_on_c, 56, 0
49871, Note_on_c, 41, 0
49912, Note_on_c, 77, 80
49920, Note_on_c, 76, 0
49951, Note_on_c, 77, 0
49961, Note_on_c, 84, 80
49965, Note_on_c, 52, 80
49967, Note_on_c, 36, 80
50015, Note_on_c, 52, 0
50054, Note_on_c, 79, 80
50067, Note_on_c, 84, 0
50089, Note_on_c, 79, 0
50097, Note_on_c, 82, 80
50101, Note_on_c, 55, 80
50103, Note_on_c, 40, 80
50107, Note_on_c, 36, 0
50146, Note_on_c, 55, 0
50184, Note_on_c, 80, 80
50187, Note_on_c, 82, 0
50221, Note_on_c, 80, 0
50231, Note_on_c, 72, 80
50232, Note_on_c, 56, 80
50234, Note_on_c, 41, 80
50238, Note_on_c, 40, 0
50248, Control_c, 64, 127
50280, Note_on_c, 56, 0
50291, Note_on_c, 87, 80
50297, Note_on_c, 72, 0
50356, Control_c, 64, 0
50360, Note_on_c, 56, 80
50360, Note_on_c, 60, 80
50360, Note_on_c, 62, 80
50360, Note_on_c, 65, 80
50396, Note_on_c, 65, 0
50396, Note_on_c, 60, 0
50396, Note_on_c, 62, 0
50398, Note_on_c, 56, 0
50400, Note_on_c, 41, 0
50424, Note_on_c, 81, 80
50425, Note_on_c, 87, 0
50487, Note_on_c, 86, 80
50489, Note_on_c, 74, 80
50491, Note_on_c, 81, 0
50491, Note_on_c, 57, 80
50495, Note_on_c, 42, 80
50495, Note_on_c, 51, 80
50560, Note_on_c, 51, 0
50621, Note_on_c, 72, 80
50621, Note_on_c, 84, 80
50623, Note_on_c, 86, 0
50623, Note_on_c, 54, 80
50625, Note_on_c, 74, 0
50625, Note_on_c, 38, 80
50625, Note_on_c, 45, 80
50627, Note_on_c, 57, 0
50629, Note_on_c, 42, 0
50694, Note_on_c, 45, 0
50734, Note_on_c, 39, 80
50736, Note_on_c, 54, 0
50737, Note_on_c, 38, 0
50749, Note_on_c, 82, 80
50751, Note_on_c, 70, 80
50755, Note_on_c, 84, 0
50755, Note_on_c, 55, 80
50757, Note_on_c, 72, 0
50840, Note_on_c, 79, 80
50844, Note_on_c, 82, 0
50846, Note_on_c, 70, 0
50887, Note_on_c, 74, 80
50889, Note_on_c, 79, 0
50889, Note_on_c, 56, 80
50891, Note_on_c, 41, 80
50893, Note_on_c, 55, 0
50895, Note_on_c, 39, 0
50958, Note_on_c, 56, 0
50976, Note_on_c, 77, 80
50978, Note_on_c, 74, 0
51020, Note_on_c, 75, 80
51024, Note_on_c, 77, 0
51024, Note_on_c, 51, 80
51024, Note_on_c, 57, 80
51025, Note_on_c, 42, 80
51027, Note_on_c, 41, 0
51091, Note_on_c, 57, 0
51091, Note_on_c, 51, 0
51104, Note_on_c, 69, 80
51108, Note_on_c, 75, 0
51147, Note_on_c, 74, 80
51149, Note_on_c, 54, 80
51149, Note_on_c, 60, 80
51151, Note_on_c, 69, 0
51151, Note_on_c, 45, 80
51155, Note_on_c, 42, 0
51218, Note_on_c, 60, 0
51222, Note_on_c, 54, 0
51236, Note_on_c, 72, 80
51240, Note_on_c, 74, 0
51281, Note_on_c, 70, 80
51283, Note_on_c, 72, 0
51283, Note_on_c, 41, 80
51283, Note_on_c, 56, 80
51287, Note_on_c, 45, 0
51328, Note_on_c, 56, 0
51367, Note_on_c, 69, 80
51369, Note_on_c, 70, 0
51410, Note_on_c, 68, 80
51412, Note_on_c, 69, 0
51412, Note_on_c, 56, 80
51412, Note_on_c, 58, 80
51412, Note_on_c, 62, 80
51456, Note_on_c, 62, 0
51457, Note_on_c, 56, 0
51457, Note_on_c, 58, 0
51459, Note_on_c, 41, 0
51495, Note_on_c, 65, 80
51499, Note_on_c, 68, 0
51540, Note_on_c, 60, 80
51542, Note_on_c, 50, 80
51544, Note_on_c, 65, 0
51544, Note_on_c, 34, 80
51585, Note_on_c, 61, 80
51589, Note_on_c, 50, 0
51589, Note_on_c, 60, 0
51630, Note_on_c, 62, 80
51634, Note_on_c, 61, 0
51672, Note_on_c, 55, 80
51672, Note_on_c, 56, 80
51672, Note_on_c, 59, 80
51672, Note_on_c, 67, 80
51688, Note_on_c, 34, 0
51718, Control_c, 64, 127
51755, Note_on_c, 65, 80
51757, Note_on_c, 67, 0
51768, Note_on_c, 62, 0
51780, Note_on_c, 59, 0
51790, Note_on_c, 56, 0
51797, Note_on_c, 58, 80
51797, Note_on_c, 60, 80
51797, Note_on_c, 63, 80
51799, Note_on_c, 65, 0
51799, Note_on_c, 51, 80
51801, Note_on_c, 39, 80
51864, Note_on_c, 60, 0
51864, Note_on_c, 63, 0
51866, Note_on_c, 51, 0
51866, Note_on_c, 55, 0
51866, Note_on_c, 58, 0
51868, Note_on_c, 39, 0
51892, Control_c, 64, 0
51926, Note_on_c, 70, 80
51928, Note_on_c, 51, 80
51928, Note_on_c, 61, 80
52013, Note_on_c, 75, 80
52017, Note_on_c, 70, 0
52019, Note_on_c, 61, 0
52056, Note_on_c, 69, 80
52058, Note_on_c, 60, 80
52060, Note_on_c, 75, 0
52144, Note_on_c, 75, 80
52150, Note_on_c, 60, 0
52150, Note_on_c, 69, 0
52193, Note_on_c, 59, 80
52193, Note_on_c, 68, 80
52195, Note_on_c, 75, 0
52278, Note_on_c, 75, 80
52284, Note_on_c, 68, 0
52284, Note_on_c, 59, 0
52306, Control_c, 64, 127
52322, Note_on_c, 67, 80
52322, Note_on_c, 70, 80
52324, Note_on_c, 58, 80
52390, Note_on_c, 70, 0
52390, Note_on_c, 67, 0
52390, Note_on_c, 75, 0
52392, Note_on_c, 58, 0
52393, Note_on_c, 51, 0
52455, Control_c, 64, 0
52457, Note_on_c, 63, 80
52477, Note_on_c, 70, 80
52499, Note_on_c, 72, 80
52521, Note_on_c, 75, 80
52545, Note_on_c, 79, 80
52565, Note_on_c, 82, 80
52589, Note_on_c, 84, 80
52589, Note_on_c, 87, 80
52593, Note_on_c, 39, 80
52636, Control_c, 64, 127
52648, Control_c, 64, 0
52755, Control_c, 64, 127
52807, Note_on_c, 87, 0
52807, Note_on_c, 84, 0
52807, Note_on_c, 75, 0
52807, Note_on_c, 79, 0
52807, Note_on_c, 82, 0
52811, Note_on_c, 72, 0
52811, Note_on_c, 63, 0
52811, Note_on_c, 70, 0
